temp,light,sound,pressure,humidity
261,288,391,0,790
261,288,393,0,788
261,288,402,0,788
260,288,391,0,783
260,288,390,0,791
261,288,394,0,781
261,288,392,0,773
261,288,390,0,773
261,288,392,0,781
261,288,390,0,773
261,288,395,0,775
260,289,403,0,779
261,289,387,0,770
261,289,394,0,762
260,289,395,0,765
260,289,389,0,765
261,289,392,0,756
260,289,398,0,755
261,288,390,0,761
260,288,413,0,761
260,288,403,0,763
261,288,391,0,766
260,288,395,0,762
261,288,391,0,761
260,288,391,0,763
261,287,396,0,760
260,285,390,0,761
260,288,509,0,758
260,289,394,0,763
260,290,390,0,759
261,290,394,0,765
260,290,391,0,758
261,290,390,0,752
260,290,388,0,748
260,291,399,0,757
261,291,393,0,757
261,291,408,0,765
261,292,392,0,763
260,291,400,0,760
261,291,387,0,753
260,291,402,0,757
260,290,442,0,757
260,291,401,0,755
261,292,389,0,747
260,292,392,0,749
261,292,396,0,754
261,292,398,0,749
261,292,389,0,744
261,291,405,0,730
261,291,389,0,730
261,291,395,0,735
261,288,388,0,742
261,289,397,0,739
261,287,394,0,739
261,286,394,0,740
260,284,411,0,732
261,280,397,0,740
260,277,391,0,734
261,264,388,0,729
261,269,400,0,732
261,258,399,0,731
261,265,390,0,688
262,263,393,0,732
262,275,520,0,734
262,274,400,0,733
260,283,559,0,733
261,269,447,0,732
261,285,393,0,737
259,283,399,0,734
260,286,412,0,734
259,288,398,0,733
259,290,389,0,737
260,291,388,0,736
259,291,394,0,739
258,292,389,0,734
259,292,392,0,732
259,291,390,0,732
259,291,397,0,732
260,290,389,0,734
260,287,399,0,735
259,288,389,0,730
260,287,396,0,730
260,288,392,0,725
260,291,391,0,731
260,290,399,0,728
260,288,387,0,734
260,288,388,0,729
261,290,409,0,726
261,291,392,0,729
260,290,388,0,733
261,291,398,0,742
260,291,386,0,742
260,288,397,0,736
261,287,389,0,734
261,288,388,0,729
260,287,387,0,730
260,288,406,0,729
260,286,411,0,728
260,287,399,0,721
261,290,411,0,721
261,290,393,0,730
261,288,388,0,727
260,289,395,0,727
261,285,391,0,769
260,282,392,0,723
260,284,407,0,720
261,283,388,0,720
261,285,394,0,722
261,284,395,0,721
260,286,389,0,720
260,287,389,0,718
261,285,405,0,712
261,283,412,0,715
261,280,403,0,714
260,286,385,0,714
260,289,390,0,719
261,287,390,0,713
261,287,394,0,715
261,287,546,0,716
259,291,389,0,716
261,290,395,0,715
261,290,389,0,720
261,290,388,0,717
260,289,392,0,714
261,289,390,0,715
261,289,397,0,718
260,289,398,0,714
261,288,389,0,695
260,288,386,0,717
261,287,388,0,715
261,287,391,0,720
261,286,390,0,715
260,285,388,0,715
260,285,388,0,714
260,284,391,0,710
261,282,392,0,717
261,281,395,0,716
261,281,387,0,717
260,279,399,0,712
261,276,393,0,716
261,272,403,0,716
262,275,389,0,713
260,270,391,0,719
