temp,light,sound,pressure,humidity
227,118,337,0,636
229,117,339,0,638
230,117,340,0,635
230,117,338,0,633
229,117,367,0,636
229,117,341,0,638
229,117,340,0,638
230,117,347,0,641
228,117,361,0,637
228,117,342,0,631
228,117,359,0,578
230,116,350,0,631
228,117,345,0,635
228,117,345,0,631
230,116,353,0,636
230,116,351,0,633
228,116,344,0,636
228,114,359,0,640
230,116,350,0,641
229,116,344,0,640
228,113,495,0,637
230,109,374,0,637
229,116,388,0,637
227,116,384,0,640
228,116,344,0,642
228,117,341,0,638
230,116,342,0,638
231,116,347,0,637
231,116,345,0,627
231,116,352,0,641
230,116,348,0,639
228,117,343,0,637
228,116,349,0,645
230,116,354,0,642
230,117,342,0,638
228,116,347,0,634
231,116,365,0,634
228,117,361,0,635
229,116,349,0,633
228,116,339,0,632
231,116,350,0,634
229,116,339,0,630
230,116,342,0,628
227,116,344,0,635
229,116,337,0,638
227,115,348,0,640
229,114,342,0,633
230,114,338,0,631
227,113,336,0,634
229,113,346,0,632
230,112,340,0,631
229,111,338,0,632
229,109,356,0,629
227,102,337,0,632
228,107,337,0,633
229,103,338,0,632
227,104,344,0,629
228,104,338,0,631
227,109,337,0,631
228,109,337,0,633
230,113,340,0,631
227,114,340,0,631
230,112,337,0,634
227,113,341,0,636
228,113,337,0,631
227,114,340,0,627
230,115,355,0,629
229,115,338,0,634
228,115,343,0,629
230,116,336,0,629
229,115,339,0,629
229,115,349,0,626
228,115,338,0,627
227,115,338,0,630
229,113,341,0,631
227,114,341,0,631
227,113,339,0,628
228,114,342,0,625
229,115,341,0,627
230,114,341,0,630
230,113,338,0,630
230,113,337,0,631
230,114,341,0,633
230,114,340,0,629
230,114,339,0,628
229,114,339,0,627
227,114,340,0,627
229,113,340,0,628
230,113,337,0,629
228,113,342,0,635
228,112,339,0,631
230,112,349,0,628
228,112,355,0,630
230,113,337,0,628
229,113,369,0,632
230,113,338,0,631
229,112,354,0,627
228,113,337,0,628
229,111,338,0,631
230,110,368,0,631
229,111,346,0,628
230,110,340,0,631
228,112,338,0,626
229,110,339,0,632
230,111,345,0,627
230,111,351,0,630
227,110,338,0,630
228,111,343,0,629
229,109,337,0,627
229,112,343,0,627
227,112,337,0,629
227,112,388,0,631
228,113,360,0,632
229,112,350,0,628
229,113,338,0,629
229,114,340,0,631
229,113,340,0,628
228,113,347,0,631
228,113,341,0,628
228,113,345,0,627
229,112,338,0,629
230,111,343,0,631
230,111,338,0,631
230,112,339,0,626
229,112,338,0,628
229,112,362,0,629
229,111,339,0,629
228,111,340,0,627
230,110,342,0,627
227,110,340,0,602
227,109,337,0,629
228,109,338,0,631
228,109,339,0,631
228,108,339,0,630
231,106,343,0,630
228,106,341,0,625
230,106,344,0,629
228,104,342,0,626
230,104,338,0,629
230,105,377,0,625
230,106,337,0,630
228,106,345,0,626
228,104,348,0,625
230,104,343,0,630
228,103,368,0,628
230,103,341,0,630
229,104,346,0,628
230,104,342,0,628
231,105,337,0,628
229,104,371,0,630
229,103,337,0,629
229,102,345,0,631
230,107,338,0,627
229,105,340,0,627
231,106,364,0,634
229,109,340,0,629
230,109,347,0,625
231,109,380,0,631
230,109,376,0,630
228,111,338,0,627
228,111,340,0,625
229,110,338,0,631
228,111,336,0,633
229,111,339,0,629
229,111,345,0,627
231,111,336,0,627
231,111,339,0,625
228,111,343,0,627
229,111,343,0,627
230,110,377,0,612
231,110,343,0,630
230,110,339,0,629
230,110,338,0,626
229,109,339,0,629
229,110,342,0,629
230,110,336,0,625
229,109,340,0,624
228,107,340,0,624
229,107,336,0,629
228,107,338,0,627
231,104,339,0,629
230,104,337,0,628
230,104,340,0,630
231,105,341,0,630
230,104,338,0,626
229,102,342,0,628
229,102,339,0,627
228,105,341,0,625
229,97,343,0,630
231,99,374,0,629
231,100,384,0,62
229,102,392,0,628
229,97,379,0,630
229,96,396,0,631
228,96,398,0,628
228,103,411,0,62
232,81,381,0,612
234,81,427,0,606
233,82,387,0,610
232,82,401,0,603
234,82,473,0,603
234,82,525,0,601
233,82,358,0,603
236,81,342,0,605
235,81,360,0,603
234,82,510,0,606
234,82,393,0,607
234,81,364,0,605
232,82,406,0,604
231,82,392,0,604
230,82,450,0,610
231,82,512,0,610
232,82,447,0,608
230,82,356,0,609
233,82,453,0,604
234,82,441,0,607
232,82,407,0,603
233,82,421,0,603
233,83,433,0,596
235,82,393,0,599
236,82,376,0,603
235,83,366,0,596
233,83,391,0,594
236,81,359,0,596
235,82,361,0,597
235,83,410,0,599
237,82,348,0,597
237,82,448,0,595
235,83,339,0,596
236,82,380,0,597
235,83,403,0,597
237,82,419,0,597
237,82,385,0,598
234,83,443,0,595
235,82,338,0,599
234,83,344,0,594
234,83,424,0,592
235,82,346,0,578
237,82,395,0,615
237,82,391,0,590
238,82,376,0,590
237,82,401,0,592
235,82,405,0,592
238,82,344,0,595
237,82,382,0,590
238,82,393,0,589
238,82,338,0,593
238,82,342,0,584
236,82,378,0,587
236,80,342,0,587
237,78,348,0,594
234,85,503,0,592
237,106,340,0,58
236,106,434,0,588
234,106,385,0,592
236,106,386,0,588
235,104,407,0,587
232,104,442,0,591
235,108,378,0,598
232,94,453,0,599
234,95,386,0,599
234,95,361,0,594
235,89,342,0,595
233,92,413,0,592
235,144,375,0,60
232,144,348,0,561
234,144,342,0,606
234,144,347,0,600
234,145,347,0,603
236,145,342,0,599
234,145,342,0,597
233,145,397,0,599
236,144,352,0,598
234,145,348,0,598
234,144,570,0,594
235,144,345,0,598
232,143,430,0,601
235,142,458,0,602
235,145,350,0,604
233,145,366,0,601
233,145,398,0,595
235,145,375,0,600
233,145,353,0,600
235,145,357,0,597
234,145,346,0,595
236,145,346,0,597
237,142,513,0,598
236,145,357,0,593
236,145,364,0,596
235,145,348,0,590
236,145,343,0,590
238,145,357,0,592
237,145,353,0,590
236,145,346,0,584
236,145,348,0,584
236,145,358,0,586
235,145,340,0,586
238,145,352,0,584
236,145,380,0,591
236,145,339,0,588
238,145,366,0,586
238,145,340,0,588
238,145,338,0,587
236,145,339,0,589
235,145,338,0,589
236,145,339,0,590
234,145,348,0,588
233,145,342,0,588
235,145,355,0,591
237,145,372,0,589
237,145,377,0,589
235,145,381,0,588
236,146,382,0,586
239,145,378,0,584
238,145,370,0,584
238,145,374,0,583
238,145,343,0,583
238,145,491,0,587
238,145,340,0,587
233,144,364,0,585
237,145,360,0,585
237,146,405,0,587
236,145,360,0,582
236,138,377,0,583
237,137,344,0,581
237,137,336,0,581
236,138,340,0,584
238,137,377,0,584
238,138,355,0,581
239,137,357,0,584
237,138,337,0,576
240,137,336,0,581
239,137,350,0,584
239,138,345,0,582
237,138,341,0,579
238,138,343,0,579
239,137,337,0,583
237,138,337,0,581
237,138,339,0,582
239,137,343,0,580
238,138,340,0,574
237,138,344,0,572
238,138,339,0,578
240,137,341,0,578
240,137,339,0,580
242,137,336,0,578
241,137,343,0,575
241,137,338,0,578
240,137,345,0,574
239,138,339,0,573
241,137,338,0,573
241,137,342,0,573
242,137,339,0,573
240,137,357,0,569
241,138,361,0,566
240,137,369,0,569
240,138,348,0,568
240,138,348,0,568
241,137,337,0,571
239,138,340,0,565
242,137,342,0,571
239,138,340,0,566
240,138,342,0,569
240,138,367,0,567
242,137,342,0,568
240,138,361,0,570
242,137,363,0,570
240,137,335,0,568
242,137,342,0,570
239,138,341,0,566
241,137,366,0,564
240,137,353,0,569
239,137,339,0,566
242,137,404,0,562
241,137,347,0,568
241,137,364,0,563
240,137,354,0,566
239,138,490,0,565
239,138,390,0,566
240,138,478,0,564
242,137,469,0,567
241,137,490,0,570
240,138,502,0,566
239,138,428,0,566
241,137,431,0,568
241,137,393,0,569
238,138,343,0,569
240,137,343,0,570
238,502,424,0,553
239,501,426,0,555
238,501,410,0,556
238,501,484,0,553
237,500,383,0,559
240,500,503,0,556
239,499,354,0,557
238,499,509,0,554
240,498,421,0,553
240,498,502,0,551
238,498,505,0,550
239,498,359,0,551
239,498,487,0,551
238,497,504,0,547
239,496,509,0,564
238,497,511,0,545
240,497,510,0,550
240,496,497,0,544
241,496,507,0,545
239,496,513,0,545
242,496,513,0,546
241,495,519,0,547
239,494,501,0,542
241,494,508,0,542
239,494,513,0,543
241,494,507,0,543
241,494,552,0,542
242,493,704,0,540
240,494,519,0,541
239,493,502,0,541
240,493,511,0,542
