temp,light,sound,pressure,humidity
233,220,342,0,598
232,217,348,0,594
232,223,372,0,596
230,231,353,0,600
230,232,348,0,599
233,235,349,0,596
232,237,367,0,635
232,238,349,0,599
233,238,354,0,599
234,237,355,0,595
234,236,348,0,591
230,236,370,0,592
233,235,346,0,593
230,237,397,0,593
233,237,346,0,591
233,237,508,0,593
234,237,347,0,590
233,238,379,0,588
230,236,358,0,593
233,235,446,0,594
234,235,349,0,595
231,231,352,0,598
233,234,349,0,596
235,236,352,0,596
230,235,390,0,593
235,236,374,0,594
234,236,493,0,595
230,232,353,0,597
230,231,344,0,596
234,231,349,0,596
231,232,380,0,596
230,228,512,0,597
230,230,352,0,594
230,229,446,0,592
230,231,532,0,595
230,229,561,0,589
232,227,359,0,588
234,228,356,0,592
231,228,452,0,593
231,229,408,0,591
231,229,350,0,596
235,229,352,0,586
234,229,345,0,584
231,226,453,0,586
233,227,444,0,588
234,225,446,0,585
235,220,432,0,590
234,222,422,0,588
234,224,372,0,587
234,224,346,0,587
235,222,347,0,587
230,217,349,0,593
231,209,379,0,593
233,194,453,0,590
233,196,376,0,589
230,201,368,0,591
233,188,342,0,587
233,190,346,0,588
230,189,348,0,590
234,185,347,0,588
233,195,345,0,589
230,199,407,0,592
233,197,364,0,586
232,206,368,0,590
234,217,344,0,592
234,217,347,0,591
234,223,343,0,591
231,226,365,0,589
232,224,517,0,594
231,222,350,0,593
234,214,367,0,592
233,208,354,0,591
230,201,516,0,595
234,204,521,0,588
230,197,433,0,591
230,204,370,0,595
233,211,378,0,591
231,213,448,0,590
231,225,362,0,593
231,223,349,0,592
232,225,348,0,591
234,221,353,0,590
232,229,356,0,593
233,227,512,0,594
234,226,483,0,589
233,229,348,0,589
231,229,359,0,592
230,229,360,0,598
234,233,359,0,589
233,231,371,0,589
232,231,358,0,591
235,232,363,0,587
233,227,401,0,588
230,232,379,0,589
231,231,355,0,585
233,232,349,0,584
231,231,352,0,583
231,232,346,0,586
232,232,346,0,585
233,231,362,0,582
232,231,361,0,584
231,231,349,0,586
235,232,351,0,581
233,231,345,0,581
231,226,347,0,584
234,223,524,0,585
230,227,409,0,583
230,231,345,0,585
231,231,345,0,584
231,231,367,0,585
235,229,402,0,581
233,229,376,0,582
231,229,371,0,586
234,225,395,0,582
232,229,376,0,584
233,229,420,0,585
233,226,511,0,585
234,225,408,0,585
234,228,369,0,583
234,227,428,0,586
231,225,345,0,584
231,227,348,0,584
231,225,373,0,588
231,224,348,0,584
231,225,526,0,583
234,224,531,0,586
234,226,345,0,586
233,227,351,0,584
230,225,344,0,584
234,226,348,0,580
230,225,354,0,581
232,225,361,0,583
233,225,355,0,586
235,225,346,0,583
231,225,346,0,581
233,228,352,0,583
234,227,350,0,581
235,226,370,0,583
234,226,363,0,579
231,227,355,0,578
235,227,347,0,580
235,228,349,0,577
232,227,343,0,579
231,227,352,0,581
231,220,353,0,575
234,220,355,0,575
233,220,353,0,578
230,219,356,0,583
231,218,347,0,578
232,217,342,0,582
231,215,343,0,580
234,214,346,0,578
234,210,346,0,580
233,208,343,0,584
231,202,349,0,582
234,199,346,0,580
234,192,348,0,537
230,198,340,0,584
232,197,346,0,586
232,206,357,0,581
232,207,349,0,582
232,215,350,0,583
234,218,349,0,581
231,218,353,0,580
231,213,344,0,582
233,215,344,0,582
233,216,618,0,584
235,217,347,0,582
232,219,353,0,583
234,218,345,0,582
234,218,343,0,584
230,218,345,0,583
231,217,349,0,586
231,217,346,0,584
232,217,343,0,582
232,214,344,0,584
233,213,342,0,582
234,213,345,0,581
233,214,348,0,581
230,216,369,0,589
232,216,368,0,587
230,214,346,0,584
234,214,342,0,582
233,212,349,0,585
232,218,420,0,585
233,218,369,0,583
230,219,346,0,585
232,218,346,0,587
231,217,343,0,586
230,216,346,0,587
231,216,344,0,582
231,216,383,0,583
234,216,345,0,586
231,213,518,0,584
235,214,439,0,585
